circuit,task,head_i,head_j,layer_i,layer_j,layer_dist,walsh_coeff,abs_walsh,ov_overlap,qk_comp,q_comp_ij,q_comp_ji,k_comp_ij,k_comp_ji,mean_principal_angle,faithfulness
ioi_C5_walsh,ioi,L8H6,L6H9,8,6,2,0.013665412740209604,0.013665412740209604,0.04456452652812004,0.04445057734847069,0.0,0.04445057734847069,0.0,0.029208937659859657,1.4658738374710083,-1.001149824820459
ioi_C5_walsh,ioi,L8H6,L10H1,8,10,2,5.946781212173846e-05,5.946781212173846e-05,0.034588076174259186,0.05008916184306145,0.05008916184306145,0.0,0.032883599400520325,0.0,1.4975886344909668,-1.001149824820459
ioi_C5_walsh,ioi,L8H6,L11H2,8,11,3,-0.0013060495788579374,0.0013060495788579374,0.028869597241282463,0.0449204184114933,0.0449204184114933,0.0,0.03067280538380146,0.0,1.5169274806976318,-1.001149824820459
ioi_C5_walsh,ioi,L8H6,L10H10,8,10,2,-0.00013317557036884864,0.00013317557036884864,0.03418829292058945,0.0501006618142128,0.0501006618142128,0.0,0.03465632349252701,0.0,1.5011695623397827,-1.001149824820459
ioi_C5_walsh,ioi,L8H6,L3H0,8,3,5,0.010352031538644724,0.010352031538644724,0.04139656573534012,0.04167627543210983,0.0,0.04167627543210983,0.0,0.03681723400950432,1.4837727546691895,-1.001149824820459
ioi_C5_walsh,ioi,L8H6,L11H10,8,11,3,-0.0025584802696982933,0.0025584802696982933,0.03422873094677925,0.043968573212623596,0.043968573212623596,0.0,0.02806139923632145,0.0,1.5033314228057861,-1.001149824820459
ioi_C5_walsh,ioi,L8H6,L4H0,8,4,4,-2.0902562567925997e-05,2.0902562567925997e-05,0.03601902350783348,0.043364062905311584,0.0,0.043364062905311584,0.0,0.042048245668411255,1.506542682647705,-1.001149824820459
ioi_C5_walsh,ioi,L8H10,L0H9,8,0,8,0.0010163500272994952,0.0010163500272994952,0.03516080230474472,0.07224871218204498,0.0,0.061920471489429474,0.0,0.07224871218204498,1.4929746389389038,-1.001149824820459
ioi_C5_walsh,ioi,L8H10,L7H9,8,7,1,-0.02909487137443989,0.02909487137443989,0.04722345992922783,0.05355146899819374,0.0,0.05355146899819374,0.0,0.03638794645667076,1.418185830116272,-1.001149824820459
ioi_C5_walsh,ioi,L8H10,L0H3,8,0,8,0.00938719326754267,0.00938719326754267,0.037666548043489456,0.038549937307834625,0.0,0.03424782305955887,0.0,0.038549937307834625,1.4759238958358765,-1.001149824820459
ioi_C5_walsh,ioi,L8H10,L6H9,8,6,2,0.004577043782688861,0.004577043782688861,0.056445542722940445,0.055773742496967316,0.0,0.055773742496967316,0.0,0.03717478737235069,1.390357494354248,-1.001149824820459
ioi_C5_walsh,ioi,L8H10,L10H1,8,10,2,0.01224192522997214,0.01224192522997214,0.03489747270941734,0.07001031935214996,0.07001031935214996,0.0,0.03895485773682594,0.0,1.490911602973938,-1.001149824820459
ioi_C5_walsh,ioi,L8H10,L11H2,8,11,3,-0.006765110051190959,0.006765110051190959,0.0335518904030323,0.059179581701755524,0.059179581701755524,0.0,0.034138791263103485,0.0,1.4899390935897827,-1.001149824820459
ioi_C5_walsh,ioi,L8H10,L10H10,8,10,2,0.0063106118596181204,0.0063106118596181204,0.037710342556238174,0.06790903955698013,0.06790903955698013,0.0,0.042101774364709854,0.0,1.4696142673492432,-1.001149824820459
ioi_C5_walsh,ioi,L8H10,L3H0,8,3,5,0.01756382408566992,0.01756382408566992,0.05158326402306557,0.05148838832974434,0.0,0.04740072041749954,0.0,0.05148838832974434,1.4294555187225342,-1.001149824820459
ioi_C5_walsh,ioi,L8H10,L11H10,8,11,3,-0.03519923640422462,0.03519923640422462,0.03877067193388939,0.05371010676026344,0.05371010676026344,0.0,0.03207538649439812,0.0,1.4707615375518799,-1.001149824820459
ioi_C5_walsh,ioi,L8H10,L4H0,8,4,4,-0.0004370779214752929,0.0004370779214752929,0.03574322536587715,0.044919248670339584,0.0,0.044919248670339584,0.0,0.040403373539447784,1.4976693391799927,-1.001149824820459
ioi_C5_walsh,ioi,L0H9,L7H9,0,7,7,0.000627187506069049,0.000627187506069049,0.03673138469457626,0.08427929133176804,0.05760575085878372,0.0,0.08427929133176804,0.0,1.487760305404663,-1.001149824820459
ioi_C5_walsh,ioi,L0H9,L0H3,0,0,0,-0.000758990294883688,0.000758990294883688,0.051835186779499054,0.0,0.0,0.0,0.0,0.0,1.441412091255188,-1.001149824820459
ioi_C5_walsh,ioi,L0H9,L6H9,0,6,6,3.583672113904868e-05,3.583672113904868e-05,0.0373968780040741,0.03440131992101669,0.03440131992101669,0.0,0.03227346017956734,0.0,1.4876211881637573,-1.001149824820459
ioi_C5_walsh,ioi,L0H9,L10H1,0,10,10,4.912625087172273e-06,4.912625087172273e-06,0.031009813770651817,0.06879155337810516,0.04322117194533348,0.0,0.06879155337810516,0.0,1.5037407875061035,-1.001149824820459
ioi_C5_walsh,ioi,L0H9,L11H2,0,11,11,-7.393466935923243e-05,7.393466935923243e-05,0.03238217532634735,0.07091198116540909,0.04607550799846649,0.0,0.07091198116540909,0.0,1.4897292852401733,-1.001149824820459
ioi_C5_walsh,ioi,L0H9,L10H10,0,10,10,0.00015132736152168036,0.00015132736152168036,0.03605462610721588,0.06866452842950821,0.045962024480104446,0.0,0.06866452842950821,0.0,1.4847564697265625,-1.001149824820459
ioi_C5_walsh,ioi,L0H9,L3H0,0,3,3,0.0009551764107698091,0.0009551764107698091,0.03944271802902222,0.040149785578250885,0.03768616169691086,0.0,0.040149785578250885,0.0,1.4785605669021606,-1.001149824820459
ioi_C5_walsh,ioi,L0H9,L11H10,0,11,11,-0.0012467185996172248,0.0012467185996172248,0.03482276573777199,0.07518593221902847,0.05019548907876015,0.0,0.07518593221902847,0.0,1.4954233169555664,-1.001149824820459
ioi_C5_walsh,ioi,L0H9,L4H0,0,4,4,-0.0002363066426767091,0.0002363066426767091,0.03785756230354309,0.08507465571165085,0.046255748718976974,0.0,0.08507465571165085,0.0,1.482322096824646,-1.001149824820459
ioi_C5_walsh,ioi,L7H9,L0H3,7,0,7,0.008102682006125406,0.008102682006125406,0.03768542408943176,0.03974905237555504,0.0,0.033607542514801025,0.0,0.03974905237555504,1.4753167629241943,-1.001149824820459
ioi_C5_walsh,ioi,L7H9,L6H9,7,6,1,0.008905263440254885,0.008905263440254885,0.047848112881183624,0.04802725836634636,0.0,0.04802725836634636,0.0,0.03288185968995094,1.4229249954223633,-1.001149824820459
ioi_C5_walsh,ioi,L7H9,L10H1,7,10,3,0.010741935094785049,0.010741935094785049,0.03243527561426163,0.04922335222363472,0.04922335222363472,0.0,0.03397142142057419,0.0,1.505124807357788,-1.001149824820459
ioi_C5_walsh,ioi,L7H9,L11H2,7,11,4,-0.004710934085125018,0.004710934085125018,0.03384363278746605,0.04360448196530342,0.04360448196530342,0.0,0.028999201953411102,0.0,1.5198466777801514,-1.001149824820459
ioi_C5_walsh,ioi,L7H9,L10H10,7,10,3,0.009167704573400215,0.009167704573400215,0.036962464451789856,0.04883796349167824,0.04883796349167824,0.0,0.03486993536353111,0.0,1.5065003633499146,-1.001149824820459
ioi_C5_walsh,ioi,L7H9,L3H0,7,3,4,0.012480621627418031,0.012480621627418031,0.0384371243417263,0.04163878411054611,0.0,0.041083924472332,0.0,0.04163878411054611,1.4739844799041748,-1.001149824820459
ioi_C5_walsh,ioi,L7H9,L11H10,7,11,4,-0.032747665028722395,0.032747665028722395,0.042265329509973526,0.039297815412282944,0.039297815412282944,0.0,0.026424791663885117,0.0,1.4747381210327148,-1.001149824820459
ioi_C5_walsh,ioi,L7H9,L4H0,7,4,3,-2.8409526379391536e-05,2.8409526379391536e-05,0.04150597006082535,0.03999205306172371,0.0,0.03999205306172371,0.0,0.035938240587711334,1.437183141708374,-1.001149824820459
ioi_C5_walsh,ioi,L0H3,L6H9,0,6,6,0.0029482779408738224,0.0029482779408738224,0.03556037321686745,0.03644130006432533,0.03644130006432533,0.0,0.0265389084815979,0.0,1.4874821901321411,-1.001149824820459
ioi_C5_walsh,ioi,L0H3,L10H1,0,10,10,-0.003876344520023167,0.003876344520023167,0.030207538977265358,0.03955335170030594,0.03691638633608818,0.0,0.03955335170030594,0.0,1.4967191219329834,-1.001149824820459
ioi_C5_walsh,ioi,L0H3,L11H2,0,11,11,2.356690632154823e-05,2.356690632154823e-05,0.027738001197576523,0.04648873582482338,0.035729896277189255,0.0,0.04648873582482338,0.0,1.5096631050109863,-1.001149824820459
ioi_C5_walsh,ioi,L0H3,L10H10,0,10,10,0.001070810077663964,0.001070810077663964,0.03299655020236969,0.04052900895476341,0.036318711936473846,0.0,0.04052900895476341,0.0,1.5051401853561401,-1.001149824820459
ioi_C5_walsh,ioi,L0H3,L3H0,0,3,3,-0.0022381249713987472,0.0022381249713987472,0.03667926415801048,0.03904769569635391,0.035679057240486145,0.0,0.03904769569635391,0.0,1.4830230474472046,-1.001149824820459
ioi_C5_walsh,ioi,L0H3,L11H10,0,11,11,-0.008883023194044881,0.008883023194044881,0.03609999269247055,0.05153704434633255,0.03252055123448372,0.0,0.05153704434633255,0.0,1.4933059215545654,-1.001149824820459
ioi_C5_walsh,ioi,L0H3,L4H0,0,4,4,0.0003793298207881435,0.0003793298207881435,0.03597595915198326,0.03866824507713318,0.029025854542851448,0.0,0.03866824507713318,0.0,1.4882959127426147,-1.001149824820459
ioi_C5_walsh,ioi,L6H9,L10H1,6,10,4,0.0006679024934612698,0.0006679024934612698,0.037939272820949554,0.05940550938248634,0.05940550938248634,0.0,0.032513577491045,0.0,1.4949088096618652,-1.001149824820459
ioi_C5_walsh,ioi,L6H9,L11H2,6,11,5,-0.0009213144791431205,0.0009213144791431205,0.03741024062037468,0.05624093860387802,0.05624093860387802,0.0,0.031719084829092026,0.0,1.5172702074050903,-1.001149824820459
ioi_C5_walsh,ioi,L6H9,L10H10,6,10,4,0.00109257351707015,0.00109257351707015,0.0438460148870945,0.05722646415233612,0.05722646415233612,0.0,0.03509070351719856,0.0,1.5055372714996338,-1.001149824820459
ioi_C5_walsh,ioi,L6H9,L3H0,6,3,3,0.002399244849328852,0.002399244849328852,0.05291644483804703,0.04406042769551277,0.0,0.04406042769551277,0.0,0.021494533866643906,1.3813579082489014,-1.001149824820459
ioi_C5_walsh,ioi,L6H9,L11H10,6,11,5,-0.005930647277608614,0.005930647277608614,0.04103473946452141,0.05349137634038925,0.05349137634038925,0.0,0.02904055081307888,0.0,1.5117993354797363,-1.001149824820459
ioi_C5_walsh,ioi,L6H9,L4H0,6,4,2,-0.0005730788287507949,0.0005730788287507949,0.03683796897530556,0.03862718120217323,0.0,0.03862718120217323,0.0,0.037133291363716125,1.4763983488082886,-1.001149824820459
ioi_C5_walsh,ioi,L10H1,L11H2,10,11,1,0.00011687163024021174,0.00011687163024021174,0.06189347058534622,0.027554085478186607,0.025549693033099174,0.0,0.027554085478186607,0.0,1.432653546333313,-1.001149824820459
ioi_C5_walsh,ioi,L10H1,L10H10,10,10,0,0.0011236950461182005,0.0011236950461182005,0.0511149987578392,0.0,0.0,0.0,0.0,0.0,1.4373931884765625,-1.001149824820459
ioi_C5_walsh,ioi,L10H1,L3H0,10,3,7,0.002866680306425451,0.002866680306425451,0.02522404119372368,0.05472014099359512,0.0,0.05472014099359512,0.0,0.04513179883360863,1.5196683406829834,-1.001149824820459
ioi_C5_walsh,ioi,L10H1,L11H10,10,11,1,-0.012292262478268867,0.012292262478268867,0.053367551416158676,0.03886952996253967,0.03886952996253967,0.0,0.024296335875988007,0.0,1.4320411682128906,-1.001149824820459
ioi_C5_walsh,ioi,L10H1,L4H0,10,4,6,-0.00010035168170929865,0.00010035168170929865,0.035461533814668655,0.04196697473526001,0.0,0.03698020428419113,0.0,0.04196697473526001,1.5027817487716675,-1.001149824820459
ioi_C5_walsh,ioi,L11H2,L10H10,11,10,1,-0.006823240303589273,0.006823240303589273,0.058874066919088364,0.029474686831235886,0.0,0.029474686831235886,0.0,0.02433290332555771,1.4167022705078125,-1.001149824820459
ioi_C5_walsh,ioi,L11H2,L3H0,11,3,8,-0.0013727624346131506,0.0013727624346131506,0.021935611963272095,0.05068046227097511,0.0,0.05068046227097511,0.0,0.04481744393706322,1.5210258960723877,-1.001149824820459
ioi_C5_walsh,ioi,L11H2,L11H10,11,11,0,-0.0007720143346148234,0.0007720143346148234,0.06738010793924332,0.0,0.0,0.0,0.0,0.0,1.3834037780761719,-1.001149824820459
ioi_C5_walsh,ioi,L11H2,L4H0,11,4,7,0.00010720916728246266,0.00010720916728246266,0.03301293030381203,0.03461678326129913,0.0,0.03356609866023064,0.0,0.03461678326129913,1.508056640625,-1.001149824820459
ioi_C5_walsh,ioi,L10H10,L3H0,10,3,7,0.004399742672916318,0.004399742672916318,0.04175395146012306,0.05285493656992912,0.0,0.05285493656992912,0.0,0.04833029583096504,1.5062501430511475,-1.001149824820459
ioi_C5_walsh,ioi,L10H10,L11H10,10,11,1,-0.04416324728512677,0.04416324728512677,0.06393522769212723,0.049906663596630096,0.049906663596630096,0.0,0.024061692878603935,0.0,1.323834776878357,-1.001149824820459
ioi_C5_walsh,ioi,L10H10,L4H0,10,4,6,-0.000133961580417008,0.000133961580417008,0.0369160920381546,0.04121921956539154,0.0,0.03431955352425575,0.0,0.04121921956539154,1.5038785934448242,-1.001149824820459
ioi_C5_walsh,ioi,L3H0,L11H10,3,11,8,-0.010479178485496732,0.010479178485496732,0.029763542115688324,0.046624183654785156,0.04029680788516998,0.0,0.046624183654785156,0.0,1.509629249572754,-1.001149824820459
ioi_C5_walsh,ioi,L3H0,L4H0,3,4,1,0.0005145887992341613,0.0005145887992341613,0.03825556859374046,0.03406526893377304,0.03406526893377304,0.0,0.03339618071913719,0.0,1.4896845817565918,-1.001149824820459
ioi_C5_walsh,ioi,L11H10,L4H0,11,4,7,0.00019339436775567265,0.00019339436775567265,0.03697260469198227,0.03920092433691025,0.0,0.03920092433691025,0.0,0.03165015950798988,1.4959242343902588,-1.001149824820459
ioi_C6_epistatic,ioi,L5H5,L8H6,5,8,3,0.0039797357978272885,0.0039797357978272885,0.03780685365200043,0.04632627218961716,0.04632627218961716,0.0,0.037613287568092346,0.0,1.4931895732879639,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L11H10,5,11,6,-0.006495885808647017,0.006495885808647017,0.027898168191313744,0.0445619635283947,0.0445619635283947,0.0,0.04049886390566826,0.0,1.5095211267471313,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L10H7,5,10,5,-0.007622148124937667,0.007622148124937667,0.02411249652504921,0.04810545966029167,0.04810545966029167,0.0,0.041813284158706665,0.0,1.5316016674041748,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L6H9,5,6,1,-0.010748947911110918,0.010748947911110918,0.08388687670230865,0.04009952023625374,0.04009952023625374,0.0,0.01966671086847782,0.0,1.085152268409729,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L0H10,5,0,5,-0.009574010305072989,0.009574010305072989,0.037508971989154816,0.036752864718437195,0.0,0.036752864718437195,0.0,0.029406234622001648,1.4686208963394165,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L0H1,5,0,5,0.006765710877061792,0.006765710877061792,0.03743470087647438,0.04432504251599312,0.0,0.04432504251599312,0.0,0.02740604616701603,1.4878528118133545,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L10H0,5,10,5,0.0012896719671857682,0.0012896719671857682,0.019662462174892426,0.055515825748443604,0.055515825748443604,0.0,0.04795633256435394,0.0,1.5286626815795898,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L5H9,5,5,0,0.020769455130221104,0.020769455130221104,0.10694418102502823,0.0,0.0,0.0,0.0,0.0,0.9993587732315063,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L8H10,5,8,3,0.0027155391788937777,0.0027155391788937777,0.057227618992328644,0.05592759698629379,0.055108584463596344,0.0,0.05592759698629379,0.0,1.382524013519287,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L11H2,5,11,6,-0.0005690230373716076,0.0005690230373716076,0.021087754517793655,0.05222652480006218,0.05222652480006218,0.0,0.04418528079986572,0.0,1.5150725841522217,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L9H9,5,9,4,0.0018286515454519758,0.0018286515454519758,0.02103860303759575,0.054686203598976135,0.054686203598976135,0.0,0.04436175897717476,0.0,1.5336217880249023,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L0H9,5,0,5,0.00039829166087201884,0.00039829166087201884,0.03737926110625267,0.0364801362156868,0.0,0.0364801362156868,0.0,0.031093573197722435,1.4818134307861328,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L7H9,5,7,2,0.003958002435524577,0.003958002435524577,0.0431637167930603,0.04568501561880112,0.04443218186497688,0.0,0.04568501561880112,0.0,1.4467064142227173,1.8493879260495305
ioi_C6_epistatic,ioi,L5H5,L4H0,5,4,1,0.00011251635498865653,0.00011251635498865653,0.03602282702922821,0.036967769265174866,0.0,0.03675130009651184,0.0,0.036967769265174866,1.4613595008850098,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L11H10,8,11,3,-0.0034682110961057333,0.0034682110961057333,0.03422873094677925,0.043968573212623596,0.043968573212623596,0.0,0.02806139923632145,0.0,1.5033314228057861,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L10H7,8,10,2,0.0016730073882058605,0.0016730073882058605,0.031084058806300163,0.047174397855997086,0.047174397855997086,0.0,0.025383764877915382,0.0,1.4935964345932007,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L6H9,8,6,2,0.009087728009887996,0.009087728009887996,0.04456452652812004,0.04445057734847069,0.0,0.04445057734847069,0.0,0.029208937659859657,1.4658738374710083,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L0H10,8,0,8,-0.0008164434938748855,0.0008164434938748855,0.03427179157733917,0.043425776064395905,0.0,0.03598882257938385,0.0,0.043425776064395905,1.48402738571167,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L0H1,8,0,8,0.007212825994940886,0.007212825994940886,0.03323647379875183,0.034252360463142395,0.0,0.03162980452179909,0.0,0.034252360463142395,1.486412763595581,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L10H0,8,10,2,0.007167610005808456,0.007167610005808456,0.028129110112786293,0.049099527299404144,0.049099527299404144,0.0,0.030351970344781876,0.0,1.51417875289917,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L5H9,8,5,3,-0.01132369184762183,0.01132369184762183,0.04435504227876663,0.051241371780633926,0.0,0.051241371780633926,0.0,0.0429924838244915,1.4730280637741089,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L8H10,8,8,0,0.0054147608186099205,0.0054147608186099205,0.05177094787359238,0.0,0.0,0.0,0.0,0.0,1.45042085647583,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L11H2,8,11,3,-0.001390845617265768,0.001390845617265768,0.028869597241282463,0.0449204184114933,0.0449204184114933,0.0,0.03067280538380146,0.0,1.5169274806976318,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L9H9,8,9,1,-0.003516864669165898,0.003516864669165898,0.02867945097386837,0.050410714000463486,0.050410714000463486,0.0,0.03154027834534645,0.0,1.508054494857788,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L0H9,8,0,8,5.8445460979328345e-05,5.8445460979328345e-05,0.0343472994863987,0.050514381378889084,0.0,0.038966868072748184,0.0,0.050514381378889084,1.49490225315094,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L7H9,8,7,1,0.00046714420074067675,0.00046714420074067675,0.03951385244727135,0.04742962121963501,0.0,0.04742962121963501,0.0,0.041693370789289474,1.4639819860458374,1.8493879260495305
ioi_C6_epistatic,ioi,L8H6,L4H0,8,4,4,-0.0001438969117657507,0.0001438969117657507,0.03601902350783348,0.043364062905311584,0.0,0.043364062905311584,0.0,0.042048245668411255,1.506542682647705,1.8493879260495305
ioi_C6_epistatic,ioi,L11H10,L10H7,11,10,1,0.08343515052496286,0.08343515052496286,0.07081250101327896,0.06502461433410645,0.0,0.06502461433410645,0.0,0.02107939124107361,1.3176732063293457,1.8493879260495305
ioi_C6_epistatic,ioi,L11H10,L6H9,11,6,5,-0.003258241227911185,0.003258241227911185,0.0410347506403923,0.05349137634038925,0.0,0.05349137634038925,0.0,0.02904055081307888,1.5117993354797363,1.8493879260495305
ioi_C6_epistatic,ioi,L11H10,L0H10,11,0,11,-0.003130496039773334,0.003130496039773334,0.03295085206627846,0.06004267558455467,0.0,0.03826005756855011,0.0,0.06004267558455467,1.5105266571044922,1.8493879260495305
ioi_C6_epistatic,ioi,L11H10,L0H1,11,0,11,-0.046540617171615395,0.046540617171615395,0.038210686296224594,0.059708110988140106,0.0,0.03276482969522476,0.0,0.059708110988140106,1.4757511615753174,1.8493879260495305
ioi_C6_epistatic,ioi,L11H10,L10H0,11,10,1,-0.036378966732286244,0.036378966732286244,0.05312829837203026,0.044804975390434265,0.0,0.044804975390434265,0.0,0.021766066551208496,1.4401443004608154,1.8493879260495305
ioi_C6_epistatic,ioi,L11H10,L5H9,11,5,6,0.0058475711525147744,0.0058475711525147744,0.029806414619088173,0.044303324073553085,0.0,0.044303324073553085,0.0,0.0392475388944149,1.5115489959716797,1.8493879260495305
ioi_C6_epistatic,ioi,L11H10,L8H10,11,8,3,-0.03807627700228977,0.03807627700228977,0.03877067565917969,0.05371010676026344,0.0,0.05371010676026344,0.0,0.03207538649439812,1.4707615375518799,1.8493879260495305
ioi_C6_epistatic,ioi,L11H10,L11H2,11,11,0,-0.00036960014995202073,0.00036960014995202073,0.06738010048866272,0.0,0.0,0.0,0.0,0.0,1.3834037780761719,1.8493879260495305
ioi_C6_epistatic,ioi,L11H10,L9H9,11,9,2,-0.08786587609262142,0.08786587609262142,0.06944552063941956,0.05966104194521904,0.0,0.05966104194521904,0.0,0.01472514122724533,1.3400334119796753,1.8493879260495305
ioi_C6_epistatic,ioi,L11H10,L0H9,11,0,11,-0.0013053955491955094,0.0013053955491955094,0.034822750836610794,0.07518593221902847,0.0,0.05019548907876015,0.0,0.07518593221902847,1.4954233169555664,1.8493879260495305
ioi_C6_epistatic,ioi,L11H10,L7H9,11,7,4,-0.035656210228069085,0.035656210228069085,0.042265329509973526,0.039297815412282944,0.0,0.039297815412282944,0.0,0.026424791663885117,1.4747381210327148,1.8493879260495305
ioi_C6_epistatic,ioi,L11H10,L4H0,11,4,7,7.895918321310091e-05,7.895918321310091e-05,0.03697260469198227,0.03920092433691025,0.0,0.03920092433691025,0.0,0.03165015950798988,1.4959242343902588,1.8493879260495305
ioi_C6_epistatic,ioi,L10H7,L6H9,10,6,4,-0.003854285797274315,0.003854285797274315,0.05378013104200363,0.05877566337585449,0.0,0.05877566337585449,0.0,0.028095928952097893,1.5137208700180054,1.8493879260495305
ioi_C6_epistatic,ioi,L10H7,L0H10,10,0,10,-0.005997705004233467,0.005997705004233467,0.029286423698067665,0.051969364285469055,0.0,0.03580663725733757,0.0,0.051969364285469055,1.5189063549041748,1.8493879260495305
ioi_C6_epistatic,ioi,L10H7,L0H1,10,0,10,-0.024412907267560513,0.024412907267560513,0.026382077485322952,0.05691380426287651,0.0,0.0320344939827919,0.0,0.05691380426287651,1.5069036483764648,1.8493879260495305
ioi_C6_epistatic,ioi,L10H7,L10H0,10,10,0,0.0002933043639927746,0.0002933043639927746,0.06749296188354492,0.0,0.0,0.0,0.0,0.0,1.4032416343688965,1.8493879260495305
ioi_C6_epistatic,ioi,L10H7,L5H9,10,5,5,0.006636166371322361,0.006636166371322361,0.02806892804801464,0.04617372155189514,0.0,0.04617372155189514,0.0,0.04027285426855087,1.5191524028778076,1.8493879260495305
ioi_C6_epistatic,ioi,L10H7,L8H10,10,8,2,-0.06739352118700026,0.06739352118700026,0.04684540256857872,0.06196357682347298,0.0,0.06196357682347298,0.0,0.02966020256280899,1.4820867776870728,1.8493879260495305
ioi_C6_epistatic,ioi,L10H7,L11H2,10,11,1,-0.0016365111594609516,0.0016365111594609516,0.07436636090278625,0.03962340205907822,0.03962340205907822,0.0,0.023200351744890213,0.0,1.390796422958374,1.8493879260495305
ioi_C6_epistatic,ioi,L10H7,L9H9,10,9,1,-0.34155339062010626,0.34155339062010626,0.09189856797456741,0.06432172656059265,0.0,0.06432172656059265,0.0,0.017131416127085686,1.1778701543807983,1.8493879260495305
ioi_C6_epistatic,ioi,L10H7,L0H9,10,0,10,-0.002727663592168028,0.002727663592168028,0.03251783549785614,0.059717413038015366,0.0,0.03723469749093056,0.0,0.059717413038015366,1.49124276638031,1.8493879260495305
ioi_C6_epistatic,ioi,L10H7,L7H9,10,7,3,-0.04531592368471138,0.04531592368471138,0.043211694806814194,0.03752896189689636,0.0,0.03752896189689636,0.0,0.023721283301711082,1.4981220960617065,1.8493879260495305
ioi_C6_epistatic,ioi,L10H7,L4H0,10,4,6,-0.00046330941142969095,0.00046330941142969095,0.03683215752243996,0.03630220517516136,0.0,0.03630220517516136,0.0,0.029865119606256485,1.5138440132141113,1.8493879260495305
ioi_C6_epistatic,ioi,L6H9,L0H10,6,0,6,0.0018813529550243402,0.0018813529550243402,0.03670327365398407,0.03948940709233284,0.0,0.03948940709233284,0.0,0.030309082940220833,1.4804110527038574,1.8493879260495305
ioi_C6_epistatic,ioi,L6H9,L0H1,6,0,6,0.007155734363323063,0.007155734363323063,0.03726053610444069,0.047001905739307404,0.0,0.047001905739307404,0.0,0.027921676635742188,1.4844987392425537,1.8493879260495305
ioi_C6_epistatic,ioi,L6H9,L10H0,6,10,4,0.0012474460033331525,0.0012474460033331525,0.029713086783885956,0.0582430437207222,0.0582430437207222,0.0,0.03205595910549164,0.0,1.528021216392517,1.8493879260495305
ioi_C6_epistatic,ioi,L6H9,L5H9,6,5,1,0.010467221980320573,0.010467221980320573,0.07480122894048691,0.03194526210427284,0.0,0.03194526210427284,0.0,0.024730654433369637,1.233457088470459,1.8493879260495305
ioi_C6_epistatic,ioi,L6H9,L8H10,6,8,2,0.001809912820590398,0.001809912820590398,0.05644553154706955,0.055773742496967316,0.055773742496967316,0.0,0.03717478737235069,0.0,1.390357494354248,1.8493879260495305
ioi_C6_epistatic,ioi,L6H9,L11H2,6,11,5,-0.0003248693342925435,0.0003248693342925435,0.03741024062037468,0.05624093860387802,0.05624093860387802,0.0,0.031719084829092026,0.0,1.5172702074050903,1.8493879260495305
ioi_C6_epistatic,ioi,L6H9,L9H9,6,9,3,0.0003557808691994069,0.0003557808691994069,0.04622261971235275,0.05142851546406746,0.05142851546406746,0.0,0.029551437124609947,0.0,1.5263166427612305,1.8493879260495305
ioi_C6_epistatic,ioi,L6H9,L0H9,6,0,6,0.0004349682876636507,0.0004349682876636507,0.037396881729364395,0.03440131992101669,0.0,0.03440131992101669,0.0,0.03227346017956734,1.4876211881637573,1.8493879260495305
ioi_C6_epistatic,ioi,L6H9,L7H9,6,7,1,0.0049143658761749975,0.0049143658761749975,0.047848112881183624,0.04802725836634636,0.04802725836634636,0.0,0.03288185968995094,0.0,1.4229249954223633,1.8493879260495305
ioi_C6_epistatic,ioi,L6H9,L4H0,6,4,2,-0.0003677582859609174,0.0003677582859609174,0.03683796897530556,0.03862718120217323,0.0,0.03862718120217323,0.0,0.037133291363716125,1.4763983488082886,1.8493879260495305
ioi_C6_epistatic,ioi,L0H10,L0H1,0,0,0,0.008724867555883975,0.008724867555883975,0.08936531841754913,0.0,0.0,0.0,0.0,0.0,1.2771823406219482,1.8493879260495305
ioi_C6_epistatic,ioi,L0H10,L10H0,0,10,10,0.0013965574925691726,0.0013965574925691726,0.029629817232489586,0.07043620198965073,0.039630111306905746,0.0,0.07043620198965073,0.0,1.5129973888397217,1.8493879260495305
